"S.No","Product ID","Product / Dish Name","Outlet / Type","Category Name","Category Slug","Price (₹)","MRP (₹)","Discount (%)","Unit","Stock","Storefront Status","Menu Tags","Restaurant ID","Category ID"
"234","cmt7m2k47000104k3y4jsroby","Paneer Mysore Dosa","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","160","160","0","1 Serving","999","ACTIVE (VISIBLE)","south-indian, south-indian, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"235","cmseej4pb001i04kv9jvy2cmt","Paneer Pakodi","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","150","150","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"236","cmsdlf4ws000704kycfb5zga3","Paneer Paratha","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","99","99","0","","999","ACTIVE (VISIBLE)","breakfast, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"237","cmsdmoqvg000604l9detin6ga","Paneer Pasanda","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","239","239","0","","999","ACTIVE (VISIBLE)","main-course, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"238","cmsegb6j3000e04ldl76a3tf0","Paneer Tikka ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","220","220","0","","999","ACTIVE (VISIBLE)","tandoori-nawab-nawab, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"239","cmt7n1doo000304k39ei3vcmz","Paneer Tikka Grilled Sandwich","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","140","140","0","1 Serving","999","ACTIVE (VISIBLE)","pizzas-burgers, pizza, burger, burgers, pizzas, sandwich, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"240","cmsdm5v2z000104kwpwb9t2be","Paneer Tikka Masala ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","239","239","0","","999","ACTIVE (VISIBLE)","main-course, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"241","cmt7muxdk000204jo74e9t1fj","Paneer Tikka Sandwich","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","120","120","0","1 Serving","999","ACTIVE (VISIBLE)","pizzas-burgers, pizza, burger, burgers, pizzas, sandwich, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"242","cmsdmyqdl000104k1w46oisim","Paneer Tiranga ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","290","290","0","","999","ACTIVE (VISIBLE)","main-course, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"243","cmt7ez0kj000204js4eu0yy0k","Paper Dosa","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","70","70","0","1 Serving","999","ACTIVE (VISIBLE)","south-indian, south-indian, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"244","cmsee5xry001e04kv7925ozvk","Pav bhaji ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","110","110","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"245","cmsec9luz000104kvtkg2cumw","Peanut Masala ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","99","99","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"246","cmseei5qt001h04kvqs2rsq45","Peri Peri French Fries ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","100","100","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"247","cmt7nbfq8000304jr16x21hpi","Peri Peri Pasta","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","200","200","0","Serving","999","ACTIVE (VISIBLE)","chinese-soups, chinese, noodles, manchurian, chilli-paneer, spring-rolls, soup, pasta, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"248","cmt7p5aqi000404jolonr62z3","Pineapple Shake","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","90","90","0","1 Serving","999","ACTIVE (VISIBLE)","shake, shake, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"249","cmt7naqvz000204jrm2t490i7","Pink Sauce Pasta","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","189","189","0","Serving","999","ACTIVE (VISIBLE)","pasta, pasta, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"250","cmt7erer9000004jsol0lcogo","Plain Dosa","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","80","80","0","1 Serving","999","ACTIVE (VISIBLE)","south-indian, south-indian, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"251","cmse84uag000004jpga7x2psr","Plain Naan ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","25","25","0","","999","ACTIVE (VISIBLE)","roti-naan-kulcha, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"252","cmsdlj1dp000604l2cap28x6u","Poha","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","80","80","0","","999","ACTIVE (VISIBLE)","breakfast, paratha, poori, chole-bhature, nashta, poha, veg, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"253","cmsed29f7000104jp0gusilkk","Potato Cheese Ball","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","130","130","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"254","cmse8suxo000a04layqk56o1a","Puri","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","10","10","0","","999","ACTIVE (VISIBLE)","roti-naan-kulcha, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"255","cmsdlbvdu000104la2hhqk2i8","Puri bhaji","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","80","80","0","","999","ACTIVE (VISIBLE)","breakfast, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"256","cmt7fbh1o000004kykjjj4j4s","Rava Masala Dosa","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","90","90","0","1 Serving","999","ACTIVE (VISIBLE)","south-indian, south-indian, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"257","cmt7n90zj000004jrocvsyykj","Red Sauce Pasta","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","170","170","0","1 Serving","999","ACTIVE (VISIBLE)","pasta, pasta, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"258","cmsdmqqz0000304le69scj6e1","Shahi Paneer ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","199","199","0","","999","ACTIVE (VISIBLE)","main-course, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"259","cmsdn3ch0000004jianhyshvo","Soya chaap masala ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","210","210","0","","998","ACTIVE (VISIBLE)","main-course, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"260","cmsee4zo5001d04kvsuxuhr3d","Soya Malai Chaap","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","199","199","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"261","cmsec7gub000704jvoad020fn","Spanich Corn Roll","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","140","140","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"262","cmt7p342o000204joxuzqsmrm","Strawberry Shake","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","99","99","0","1 Serving","999","ACTIVE (VISIBLE)","shake, shake, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"263","cmse8y26z000c04jwqcr7pq6m","Stuffed Kulcha ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","50","50","0","","999","ACTIVE (VISIBLE)","roti-naan-kulcha, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"264","cmse8x5af000b04jwxbqv1mwl","Stuffed Naan","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","50","50","0","","999","ACTIVE (VISIBLE)","roti-naan-kulcha, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"265","cmsecc5iv000304kvwmwi9neg","Sweet Corn Masala ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","99","99","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"266","cmse62i04000604lgwozys7m8","Tandoori Butter Roti ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","15","15","0","","999","ACTIVE (VISIBLE)","roti-naan-kulcha, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"267","cmse61b1w000204lgplv5l8yx","Tandoori Plain Roti","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","10","10","0","","999","ACTIVE (VISIBLE)","roti-naan-kulcha, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"268","cmt7p9r2u000604joylotvzs5","Vanilla Shake","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","90","90","0","1 Serving","999","ACTIVE (VISIBLE)","shake, shake, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"269","cmsedikrk000504l4sc97uyq2","Veg Manchurian ","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","165","165","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"270","cmt7mqjrb000004jog9vcwov4","Veg Sandwich","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","99","99","0","1 Serving","999","ACTIVE (VISIBLE)","sandwich, sandwich, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"271","cmsec1i6w000104jva5v94zlt","Vegetable Spring Rolls","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","110","110","0","","999","ACTIVE (VISIBLE)","starter, restaurant, bal-udyan-restaurant, bal-udyan","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"272","cmt7oroow000004l7yv0tm77j","Virgin Mojito","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","99","99","0","1 Serving","999","ACTIVE (VISIBLE)","mocktailmojito, mocktailmojito, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"273","cmt7n9ttm000104jrusizd8ri","White Sauce Pasta","Bal Udyan Restaurant (bal-udyan-restaurant)","Fast Food & Restaurant Kitchen","restaurant-food","180","180","0","1 Serving","999","ACTIVE (VISIBLE)","pasta, pasta, veg, restaurant, restaurant","cmsbhxb6a000304if8kf1cwji","cmt59fuss0000tgidoc35458x"
"274","cmrubmwbl000304laafxtiuwq","American cup","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","29","30","3","1 Serving","99999","ACTIVE (VISIBLE)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"275","cmqhfj4wg000004i9xdzx7pm6","Badam Pista","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","49","50","2","110 ml","99999","HIDDEN (OFF)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"276","cmr11i5l2000204jppwayex91","Belgium Cone","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","49","50","2","110 ml","0","HIDDEN (OFF)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"277","cmqhg6i2s000004l5rre98dd1","Butterscotch","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","124","125","1","700 ml","99998","HIDDEN (OFF)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"278","cmsfrg5b5000e04l1yyvl0o33","Butterscotch Cone","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","20","20","0","1 Serving","42","ACTIVE (VISIBLE)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"279","cmqhg1ons000104l4fz9uv424","Casata","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","49","50","2","Qty 1","0","HIDDEN (OFF)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"280","cmqvux86n000404icvt0duoax","Chappan Bhog","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","149","160","7","700 ml","0","HIDDEN (OFF)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"281","cmqvuusry000204ic8kxg6tb7","Choclate","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","149","160","7","700 ml","99999","ACTIVE (VISIBLE)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"282","cmqhfy8vg000004jji9091jk7","Choco Brownie Sundae","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","49","50","2","Qty 1","99995","ACTIVE (VISIBLE)","ice-cream, grocery","","cmqgzqfv70007vkider7h6e4j"
"283","cmr11hgh0000104jpgkcfbgk0","Choco Surprise","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","40","40","0","1 Serving","99999","ACTIVE (VISIBLE)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"284","cmqhfd92t000204kz2rasvwig","Chocolate  Cone","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","35","35","0","1 Serving","1998","ACTIVE (VISIBLE)","desserts, desserts, ice-cream, ice cream, kulfi, dessert, sweet, veg","","cmqgzqfv70007vkider7h6e4j"
"285","cmqvta0yb000104ic3hvrzjni","Kruchy Twist","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","29","30","3","1 Serving","99995","ACTIVE (VISIBLE)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"286","cmqhfxac2000204l4ncrzkkq4","Matka Kulfi","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","59","60","2","Qty 1","99996","ACTIVE (VISIBLE)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"287","cmqhfu37r000004l4u8tx2von","MaxYum Almond","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","49","50","2","Qty 1","99999","ACTIVE (VISIBLE)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"288","cmqhfr6fb000004l5gs8c9bsg","Red Velvet","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","29","30","3","Qty 1","99999","ACTIVE (VISIBLE)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"289","cmqhfvjgq000104l4jzjyxrur","Shahi Mewa Kulfi","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","29","30","3","Qty 1","99996","ACTIVE (VISIBLE)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"290","cmqhg9l74000004i9nnt8lhxb","Shahi Tukda","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","97","99","2","250 ml","0","HIDDEN (OFF)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"291","cmqhg55jp000304l47x2ncvoz","Strawberry","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","124","125","1","700 ml","99999","HIDDEN (OFF)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"292","cmqhfzomx000004l4urg5mgm7","Strawberry Sundae","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","39","40","3","Qty 1","0","ACTIVE (VISIBLE)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"293","cmqhfyxnn000104jjkijr9vrp","Super Duper Sundae","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","39","40","2","Qty 1","0","ACTIVE (VISIBLE)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"294","cmqhg0k8u000004l4kdo9ugla","Trixy Brownie","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","29","30","3","Qty 1","0","HIDDEN (OFF)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"295","cmqhg5x4m000404l40ial07dy","Tuti Frutti","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","172","175","2","700 ml","99998","HIDDEN (OFF)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"296","cmqhg46kk000204l4en3571ef","Vanilla","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","99","100","1","700 ml","99999","HIDDEN (OFF)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"297","cmrubrdye000004jrq5gxgmkp","Vanilla cup","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","19","20","5","1 Serving","99997","ACTIVE (VISIBLE)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"298","cmqhzcr2l000004icn0x4ex75","Vanilla Dream","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","85","85","0","300 ml","999","ACTIVE (VISIBLE)","cold-coffee, cold-coffee, cold coffee, iced coffee, iced-coffee, coldcoffee, shake, shakes, veg","","cmqgzqfv70007vkider7h6e4j"
"299","cmqhfpzwg000104kzm5mvvtfb","Waaah Aam","Grocery Store (FastKirana Dark Store)","Ice Cream & Desserts","ice-cream","29","30","3","Qty 1","15","ACTIVE (VISIBLE)","ice-cream, desserts, kulfi, cones, grocery","","cmqgzqfv70007vkider7h6e4j"
"300","cmqheox3i000504kz4kdyx8cs","Campa","Grocery Store (FastKirana Dark Store)","Beverages & Drinks","beverages","20","20","0","500 ml","999","ACTIVE (VISIBLE)","beverages, chilled, drinks, soft-drink, grocery","","cmqgzqfz20008vkidoycqg5u2"
"301","cmqhem3yg000304kza2tpu1ba","Dew","Grocery Store (FastKirana Dark Store)","Beverages & Drinks","beverages","20","20","0","400 ml","998","ACTIVE (VISIBLE)","beverages, chilled, drinks, soft-drink, grocery","","cmqgzqfz20008vkidoycqg5u2"
"302","cmqhe6s0o000004kzr37pdot9","Diet Coke","Grocery Store (FastKirana Dark Store)","Beverages & Drinks","beverages","29","30","3","1 Can","0","ACTIVE (VISIBLE)","beverages, chilled, drinks, soft-drink, grocery","","cmqgzqfz20008vkidoycqg5u2"
"303","cmqhe7hqy000104kzdhz09g0l","Energy Campa","Grocery Store (FastKirana Dark Store)","Beverages & Drinks","beverages","29","30","3","1 Can","99999","ACTIVE (VISIBLE)","beverages, chilled, drinks, soft-drink, grocery","","cmqgzqfz20008vkidoycqg5u2"
"304","cmqhe8e1i000204kzn7a5rs4n","Hell","Grocery Store (FastKirana Dark Store)","Beverages & Drinks","beverages","58","60","3","1 Can","999","ACTIVE (VISIBLE)","beverages, chilled, drinks, soft-drink, grocery","","cmqgzqfz20008vkidoycqg5u2"
"305","cmqheu2kc000004kzr9v5aq82","Maaza","Grocery Store (FastKirana Dark Store)","Beverages & Drinks","beverages","49","50","2","1 L","999","ACTIVE (VISIBLE)","beverages, chilled, drinks, soft-drink, grocery","","cmqgzqfz20008vkidoycqg5u2"
"306","cmqheze1i000004kzr09pr2dn","Mineral Water","Grocery Store (FastKirana Dark Store)","Beverages & Drinks","beverages","18","20","10","1 L","999","ACTIVE (VISIBLE)","beverages, chilled, drinks, soft-drink, grocery","","cmqgzqfz20008vkidoycqg5u2"
"307","cmqhemxbd000404kzqufrnq4r","Pepsi ","Grocery Store (FastKirana Dark Store)","Beverages & Drinks","beverages","20","20","0","400 ml","997","ACTIVE (VISIBLE)","beverages, chilled, drinks, soft-drink, grocery","","cmqgzqfz20008vkidoycqg5u2"
"308","cmqtenvc8000104lbqimtdi3k","Real Activ Coconut Water","Grocery Store (FastKirana Dark Store)","Beverages & Drinks","beverages","114","178","36","1 litre","2","ACTIVE (VISIBLE)","beverages, chilled, drinks, soft-drink, grocery","","cmqgzqfz20008vkidoycqg5u2"
"309","cmqtevf5f000005jogeuk28q5","Real Fruit Power Masala Mixed Fruit","Grocery Store (FastKirana Dark Store)","Beverages & Drinks","beverages","119","150","21","1 litre","999","ACTIVE (VISIBLE)","beverages, chilled, drinks, soft-drink, grocery","","cmqgzqfz20008vkidoycqg5u2"
"310","cmrjn0rdo000104jlx8mdm34e","Red Bull","Grocery Store (FastKirana Dark Store)","Beverages & Drinks","beverages","119","125","5","250 ml","999","ACTIVE (VISIBLE)","beverages, chilled, drinks, soft-drink, grocery","","cmqgzqfz20008vkidoycqg5u2"
"311","cmqhehn8z000004jsfdy91wjy","Sprite","Grocery Store (FastKirana Dark Store)","Beverages & Drinks","beverages","20","20","0","250 ml","999","ACTIVE (VISIBLE)","beverages, chilled, drinks, soft-drink, grocery","","cmqgzqfz20008vkidoycqg5u2"
"312","cmqhejcye000004kz09h2u7bt","Thumsup","Grocery Store (FastKirana Dark Store)","Beverages & Drinks","beverages","49","50","2","1 L","998","ACTIVE (VISIBLE)","beverages, chilled, drinks, soft-drink, grocery","","cmqgzqfz20008vkidoycqg5u2"
"313","cmqkyciyn000004iomgn3dk0h","Arbi (Ghuiya)","Grocery Store (FastKirana Dark Store)","Fruits & Vegetables","fruits-vegetables","35","40","13","","98","ACTIVE (VISIBLE)","","","cmqh1haw30000zcid4vj7i1yj"
"314","cmqijdhjm000004l1zaxjnje6","Banana","Grocery Store (FastKirana Dark Store)","Fruits & Vegetables","fruits-vegetables","70","80","13","1 Dozen","29","ACTIVE (VISIBLE)","fresh, fruits, vegetables, breakfast","","cmqh1haw30000zcid4vj7i1yj"
"315","cmqkw9dai000004k12ylwet53","Bhindi","Grocery Store (FastKirana Dark Store)","Fruits & Vegetables","fruits-vegetables","25","30","17","","95","ACTIVE (VISIBLE)","","","cmqh1haw30000zcid4vj7i1yj"
"316","cmqktomuu000004l2z5d49u8r","Bottle guard ( Lauki)","Grocery Store (FastKirana Dark Store)","Fruits & Vegetables","fruits-vegetables","15","20","25","","90","ACTIVE (VISIBLE)","","","cmqh1haw30000zcid4vj7i1yj"
"317","cmqku03pl000004l2zfpre4or","Cabbage  (Bandha)","Grocery Store (FastKirana Dark Store)","Fruits & Vegetables","fruits-vegetables","45","50","10","1 pcs","48","ACTIVE (VISIBLE)","","","cmqh1haw30000zcid4vj7i1yj"
"318","cmqkv8bo1000004l5xv73vhgc","Capsicum (Shimla)","Grocery Store (FastKirana Dark Store)","Fruits & Vegetables","fruits-vegetables","35","40","13","","97","ACTIVE (VISIBLE)","","","cmqh1haw30000zcid4vj7i1yj"
"319","cmqkvhik6000004l5gb0d05y1","Carrot ( Gajar)","Grocery Store (FastKirana Dark Store)","Fruits & Vegetables","fruits-vegetables","35","40","13","","98","ACTIVE (VISIBLE)","","","cmqh1haw30000zcid4vj7i1yj"
"320","cmqky7val000104l8zcpiqth6","Cauliflower (Gobhi)","Grocery Store (FastKirana Dark Store)","Fruits & Vegetables","fruits-vegetables","70","80","13","1 pcs","0","ACTIVE (VISIBLE)","","","cmqh1haw30000zcid4vj7i1yj"
"321","cmqknhwh9000004i82podj2w7","Cucumber  (Kheera)","Grocery Store (FastKirana Dark Store)","Fruits & Vegetables","fruits-vegetables","70","80","13","1 pc","100","ACTIVE (VISIBLE)","","","cmqh1haw30000zcid4vj7i1yj"
"322","cmqj19zrs000004lb405f3g1n","Dragon Fruit ","Grocery Store (FastKirana Dark Store)","Fruits & Vegetables","fruits-vegetables","80","85","6","1 pc ","47","ACTIVE (VISIBLE)","fresh, fruits, vegetables","","cmqh1haw30000zcid4vj7i1yj"
