Product ID,Product Name,Category ID,Category Name,Category Slug,Outlet / Restaurant,Price (Rs),MRP (Rs),Discount (%),Unit,Stock,Is Available,Is Flash Deal,Is Best Seller,Tags,Image URL
"cmrefnaa4000104jquhmfplg7","YiPPee! Noodles ","cmsfxcpjo000x04k1psk49ka9","Instant Foods & Maggi","instant-foods","FastKirana Darkstore (Grocery)",169,180,6,"726 g ( 10 individual packs)",2,YES,YES,NO,"","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554614/lmsfciowxhyhqbspuiul.jpg"
"cmqhvntew000104jx1l1oa4q6","Aaloo Masala Sandwitch","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",70,70,0,"",99999,YES,NO,NO,"sandwiches, sandwiches, sandwich, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554829/s2allylicutdnnndxd4s.png"
"cmsegha5e000g04kzrtvv6dg6","Achari Paneer Tikka ","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",220,220,0,"",999,YES,NO,NO,"tandoori-nawab-nawab, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785835717/ggcjogvtpleulzk5jkss.png"
"cmrmyymkv000304jptvgw7yjq","Afghani Paneer Tikka","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",269,269,0,"",999,YES,NO,NO,"restaurant, tandoori-nawab-nawab","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554903/gbscbdp8unib4c8caj9a.png"
"cmsegd9n2000h04ldaku65c19","Afghani Paneer Tikka ","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",249,249,0,"",999,YES,NO,NO,"tandoori-nawab-nawab, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554903/gbscbdp8unib4c8caj9a.png"
"cmse8e1gh000704jwdsg3ex00","Aloo Kulcha","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",55,55,0,"",999,YES,NO,NO,"roti-naan-kulcha, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554897/vr8afgoq0nijdophkqos.jpg"
"cmsdlda0u000404ky6qalxjv3","Aloo Paratha ","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",80,80,0,"",999,YES,NO,NO,"breakfast, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554671/xhgktomet7r0zlzwbdlo.jpg"
"cmrlvq7th000204jr4pmfpbbd","Aloo Paratha (2 Pc)","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",99,99,0,"",999,NO,NO,NO,"restaurant, breakfast","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554671/xhgktomet7r0zlzwbdlo.jpg"
"cmrlvtp5x000104l7wz43zkxl","Aloo Paratha with Curd","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",139,139,0,"",999,NO,NO,NO,"restaurant, breakfast","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554670/u8q0nlbwpkcxbeo7jy03.jpg"
"cmsdn6ct9000104ji5g9vuc2c","Amritsari Chole","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",199,199,0,"",999,YES,NO,NO,"main-course, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785786494/etddrokqhtatm147qm6u.png"
"cmsdn9w4r000204k1mjjm29k1","Bal Udyan Special Paneer","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",290,290,0,"",999,YES,NO,NO,"main-course, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785786661/ln9jxe4jffljvjlyghfp.png"
"cmqhz0yci000304jufb2qkdmn","Blue Lagoon Mojito","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",80,80,0,"300 ml",999,YES,NO,NO,"mocktails, mocktails, mocktail, coolers, cooler, mojito, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554819/ppghibvdogeigyeogfpd.png"
"cmrlwb6au000004l77w8i6gzs","Bread Omlette ","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",99,99,0,"",999,NO,NO,NO,"restaurant, breakfast","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554796/qmrujpyqgfiwux6cfc3t.jpg"
"cmqifvqlc000004jshcp8b9s2","Butter Masala Dosa","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",75,75,0,"",99999,YES,NO,NO,"south-indian, south-indian, south indian, dosa, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554852/emkgg6kqcxas45fds2as.png"
"cmqifxp7m000104js435y9tki","Butter Masala Paneer Dosa","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",90,90,0,"",99999,YES,NO,NO,"south-indian, south-indian, south indian, dosa, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554868/kcclt5eiijonrso6dzn9.png"
"cmrm16cex000104jzrdd5ak3o","Butter Naan","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",40,40,0,"1 Naan",999,YES,NO,NO,"restaurant, roti-naan-kulcha","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554807/s9syhykicmxlpxwexuaj.png"
"cmse8c1sl000604jwjoyutg94","Butter Naan","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",30,30,0,"",999,YES,NO,NO,"roti-naan-kulcha, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554807/s9syhykicmxlpxwexuaj.png"
"cmqifzr6s000204jsul1rpd2c","Butter Paneer Dosa","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",110,110,0,"",99999,YES,NO,NO,"south-indian, south-indian, south indian, dosa, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554844/fqp8upyv7c3z5ptb6fpr.png"
"cmqrr3h59000004jybdt8dzx0","Butter Paneer Pav bhaji","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",90,90,0,"1 Plate",999,YES,NO,NO,"bombay-bites, bombay-bites, bombay bites, bombay-bite, bombay bite, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554864/a8rvhwtxpa4gcuev2mgl.png"
"cmqifu59o000j04l461989y9s","Butter Paper Dosa","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",50,50,0,"",99999,YES,NO,NO,"south-indian, south-indian, south indian, dosa, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554838/a7b1k8frrfy1tzja2ykl.png"
"cmqrr1vvz000004ldl3husnlc","Butter Pavbhaji","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",75,75,0,"1 Plate",999,YES,NO,NO,"bombay-bites, bombay-bites, bombay bites, bombay-bite, bombay bite, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554870/owqgevbdnhdetjvr9hih.png"
"cmrss4lo7000304jxv5rckk78","Butter scotch Shake","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",119,119,5,"",999,YES,NO,NO,"shake, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554626/rfz1hcs20wi9ossaiarp.png"
"cmrubtlws000204l1sb2ty6m6","Butterscotch Cup","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",19,20,5,"",999,NO,NO,NO,"ice-cream, desserts, kulfi, cones","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554758/v0veswvmxkvk79hoyzie.png"
"cmqhzmodz000104icef59dlgf","Butterscotch Shake","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",85,85,0,"300 ml",999,YES,NO,NO,"shakes, shakes, shake, milkshake, milkshakes, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554848/lckwgygtr617fxxhgrn4.png"
"cmqht67tu000104jmsqnu8acz","Capsicum Pizza","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",109,119,8,"",99999,YES,NO,NO,"pizza, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554605/bmzrfpauabth7r81iaow.png"
"cmrt07a4f000104jpynr4oqs9","Capsicum Tomato Onion Pizza ","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",199,199,5,"",999,YES,NO,NO,"restaurant, pizza","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554777/kkw2et04r8mu0s63pkom.png"
"cmsed9oqz000v04kvbp0a07kb","Cheese Balls","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",130,130,0,"",999,YES,NO,NO,"starter, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785830324/tyssfmuht5ngen0zdytp.png"
"cmrt3tslm000504jp5to4241z","Cheese Burger","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",79,79,5,"",999,YES,NO,NO,"burger, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554627/vbeg4kuwajcybqqqd6ps.png"
"cmrswq0qj000004lbowxwc4lg","Cheese Chigar Roll","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",199,199,5,"",999,YES,NO,NO,"restaurant, starter","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554739/lfqihsezibmqr9kb5lij.png"
"cmsec8orc000004kvgi8ynd10","Cheese Sigar Roll","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",140,140,0,"",999,YES,NO,NO,"starter, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554739/lfqihsezibmqr9kb5lij.png"
"cmqigj0ck000204l88l6148ni","Cheeze Baking Pasta","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",135,135,0,"",99999,YES,NO,NO,"italian-pasta, italian-pasta, italian-pastas, italian pasta's, pasta, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554839/uvqhrligasehr90wjckh.png"
"cmqhv443d000204ib5occu1ux","Cheeze Burger","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",65,65,0,"",99999,YES,NO,NO,"burgers, burgers, burger, veg-burger, cheese-burger, paneer-burger, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554860/w6jy02smyw7fpf655fus.png"
"cmqj7ilwq000004l520l9p1a0","Cheeze Frankie Roll","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",85,85,0,"",99999,YES,NO,NO,"frankie-rolls, frankie-rolls, frankie rolls, frankie-roll, frankie roll, rolls, roll, kathi roll, kathi-roll, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554688/jfuqaegm0or8ddga1ilz.png"
"cmqhxu43w000004l8suhk40k1","Cheeze Garlic Bread","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",95,95,0,"4 pcs",99999,YES,NO,NO,"garlic-bread, garlic-bread, garlic bread, garlic-breads, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554825/prgvr86jmxnyr5l3pjoo.png"
"cmqhvqqji000304jx0gvc4fu1","Cheeze Sandwitch","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",85,85,0,"",99999,YES,NO,NO,"sandwiches, sandwiches, sandwich, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554828/yban1wpofuhudn8wp4qh.png"
"cmqhthroi000004jm7qs4w6yg","Cheezy Paneer Pizza","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",129,139,7,"",99999,YES,NO,NO,"pizza, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554706/luh4u5rnwzpcs4kosgbn.png"
"cmqi29esq000104jul11c2g04","Chili Garlic Noodles","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",95,95,0,"",99999,YES,NO,NO,"chinese, chinese, chinese-cuisine, chinese cuisine, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554840/qksldvg1st197rkmxcap.png"
"cmqjdrdpt000004jsmk69y8tb","Chili Garlic Rice","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",95,95,0,"",99999,YES,NO,NO,"rice-dishes, rice-dishes, rice dishes, rice-dish, rice dish, biryani, pulav, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554857/tozmfoaqwpvwbuupodfh.png"
"cmqi33m21000004jj1jm44pjh","Chili Paneer","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",135,179,25,"",99999,YES,NO,NO,"chinese, chinese, chinese-cuisine, chinese cuisine, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554863/bwvnoxqxpxika8n7in8z.png"
"cmqi2saaw000004l79ak7g2sr","Chili Potato","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",85,99,14,"",99999,YES,NO,NO,"chinese, chinese, chinese-cuisine, chinese cuisine, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554866/qg7ig0onzcnpjsushh3w.png"
"cmrm186ze000004l7yr23turt","Chilli Garlic Naan","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",69,69,0,"1 Naan",999,YES,NO,NO,"restaurant, roti-naan-kulcha","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554893/bwgiduqqutultng2b1sn.png"
"cmseddpb5000104l4bxq4dz2h","Chilli Mushroom ","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",225,225,0,"",999,YES,NO,NO,"starter, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785830512/sfwwsj0onwy5fq231svn.png"
"cmsedbns5000104l6vltn20ag","Chilli Paneer","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",199,199,0,"1 Plate",999,YES,NO,NO,"starters-tandoori, special-starters, tandoori-nawab-nawab, starter, starters, kebabs, tikka, chaap, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785835234/f2f1zh51drl8naynzfjt.png"
"cmrsrjxhp000204ktwuv4eqxx","Choclate Shake","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",113,119,5,"",999,YES,NO,NO,"desserts, shake, shakes, ice-cream","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554601/e2g3mgblgbvftoljsb7v.png"
"cmqhzjf0x000004l13sdhh9ws","Choco Delight","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",85,85,0,"300 ml",999,YES,NO,NO,"cold-coffee, cold-coffee, cold coffee, iced coffee, iced-coffee, coldcoffee, shake, shakes, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554865/ptpkx7is7q9br5emyew8.png"
"cmqhztm5k000004jud47mx8o0","Chocolate Shake","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",90,90,0,"300 ml",999,YES,NO,NO,"shakes, shakes, shake, milkshake, milkshakes, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554847/cs5ambutohyznbkzdimd.png"
"cmsdlgl7e000004l2ibqytuun","Chola Kulcha","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",110,110,0,"",999,YES,NO,NO,"breakfast, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554796/hx6qbg8i3anztvxcribb.jpg"
"cmrluzvl1000104l6e65kbwvs","Chola Kulcha ( 2 Pc)","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",149,149,0,"",999,NO,NO,NO,"restaurant, breakfast","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554796/hx6qbg8i3anztvxcribb.jpg"
"cmsdlhz7j000304l266vxi7sp","Chola Paneer Kulcha","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",129,129,0,"",999,YES,NO,NO,"breakfast, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554796/hx6qbg8i3anztvxcribb.jpg"
"cmsdl3o7z000104kyfe3g61yg","Chole Bhature","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",110,110,0,"2 pc",997,YES,NO,NO,"breakfast, paratha, poori, chole-bhature, nashta, poha, veg, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554764/h2pygedvevtlyorbd5ms.jpg"
"cmrluylaw000004l6vf9rhjgc","Chole Bhature (2Pc)","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",129,129,0,"",999,NO,NO,NO,"restaurant, breakfast","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554764/h2pygedvevtlyorbd5ms.jpg"
"cmqhykgmz000004jucm99q59h","Classic Cold Coffee","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",60,60,0,"300ml",999,YES,NO,NO,"cold-coffee, cold-coffee, cold coffee, iced coffee, iced-coffee, coldcoffee, shake, shakes, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554608/hlj2raqrvjq1d1zuevyb.png"
"cmqhe2f60000004js1qdbd61j","Coca Cola ","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",29,30,3,"1 Can",999,NO,NO,NO,"beverages, chilled, drinks, soft-drink","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554635/drnz9at8o9bokv4mmimg.png"
"cmrsxo4uk000404l9roou2ogp","Corn Cheese Ball","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",149,149,5,"",999,YES,NO,NO,"restaurant, starter","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554771/h9czguw12dzzy01sxshs.png"
"cmrt08rum000204jpj1zgzdu6","Corn Cheese Pizza","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",199,199,5,"",999,YES,NO,NO,"pizza, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554790/gn16nsihphepzshghvaf.png"
"cmsecxl1j000504kvmtkvqrms","Corn Cheeze Ball","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",130,130,0,"",999,YES,NO,NO,"starter, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554771/h9czguw12dzzy01sxshs.png"
"cmqhv7a50000104jxa8x5anbw","Corn Cheeze Burger","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",80,80,0,"",99999,YES,NO,NO,"burgers, burgers, burger, veg-burger, cheese-burger, paneer-burger, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554645/zujg4nvqlypqcbpi3nc3.png"
"cmqhxvnfr000004jxq2npqa3s","Corn Cheeze Garlic Bread","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",105,105,0,"4 Pcs",99999,YES,NO,NO,"garlic-bread, garlic-bread, garlic bread, garlic-breads, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554824/jpkadz885kqq8ftcqdry.png"
"cmqhvw0f8000104i8i4549ujo","Corn Cheeze Sandwitch","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",90,90,0,"",99999,YES,NO,NO,"sandwiches, sandwiches, sandwich, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554827/oifbfly68pgoadv8y7gy.png"
"cmseeaqi9000304jy6sxl6y0t","Crispy Corn ","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",149,149,0,"",999,YES,NO,NO,"starter, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785832053/kto2zgqyeqbkymsvffql.png"
"cmsedk7o0000404jpja0plzms","Dahi ke Kabab","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",149,149,0,"",999,YES,NO,NO,"starter, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554650/tksuohho2kcknyy8wz3q.png"
"cmru4tsz7000c04jovcpga6h3","Dahi ke Kebab","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",199,199,5,"",999,YES,NO,NO,"restaurant, special-starters","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554650/tksuohho2kcknyy8wz3q.png"
"cmsegqv52000d04ju3hizxhs5","Dal Fry","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",120,120,0,"",999,YES,NO,NO,"dal, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554882/kwuf0uuohzjxruynjupe.png"
"cmrmgwve5000104lexwyi9zib","Dal Fry","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",139,139,0,"",998,YES,NO,NO,"restaurant, dal","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554882/kwuf0uuohzjxruynjupe.png"
"cmrmh8a1c000004l182ri9eo8","Dal Jeera Se","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",149,149,0,"",999,YES,NO,NO,"dal, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554901/zyfp0pol1cynj6pwddil.png"
"cmrmgyxvq000204jspcd2gq1i","Dal Makhani","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",219,219,0,"",999,YES,NO,NO,"restaurant, dal","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554900/irdvwzmwr7xoyhifeefg.png"
"cmsegs7fw000i04juj0rlaxhq","Dal Makhani ","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",180,180,0,"",999,YES,NO,NO,"dal, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554900/irdvwzmwr7xoyhifeefg.png"
"cmrmgxs81000104jssg6x3tdb","Dal tadka","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",169,169,0,"",999,YES,NO,NO,"restaurant, dal","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554891/c66hye2tfhwnsedxrjfl.png"
"cmsegrkv9000g04jufcn3b1v5","Dal Tadka","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",149,149,0,"",999,YES,NO,NO,"dal, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554891/c66hye2tfhwnsedxrjfl.png"
"cmqhtemk7000004i6oc8bc5ee","Desi Style Pizza","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",129,139,7,"",99999,YES,NO,NO,"pizza, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554762/uwzfdyyy2j03camwjv4c.png"
"cmrt3sf7u000204jpvz39vqv7","Double Tikki Burger ","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",89,89,4,"",999,YES,NO,NO,"burger, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554618/nemhezdejgnkkwt9pr7s.png"
"cmqrr4sb4000104jy5bossral","Extra Pav","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",25,39,36,"1 Pav ( 3Pcs)",999,YES,NO,NO,"bombay-bites, bombay-bites, bombay bites, bombay-bite, bombay bite, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554867/lpm6vu0h3dy81svas0ns.png"
"cmsee6l2f000104jytdauw6o0","Extra Pav ","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",30,30,0,"",999,YES,NO,NO,"starter, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554867/lpm6vu0h3dy81svas0ns.png"
"cmsecwr2g000404kvj5uc0tr2","French Fries ","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",79,79,0,"",999,YES,NO,NO,"starter, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554846/ssefzddc06eudjzcadvl.png"
"cmqi40nph000204l4doqm7pvl","French Fries/ Finger","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","A.S. Restaurant",50,50,0,"",99999,YES,NO,NO,"hot-bite, hot-bite, snacks, momos, veg, restaurant, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554846/ssefzddc06eudjzcadvl.png"
"cmrm178zr000204jzhwyifbf4","Garlic Naan","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Wedson Restaurant",59,59,0,"1 Naan",999,YES,NO,NO,"restaurant, roti-naan-kulcha","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554892/gx0akvm7iojjvhljfkqd.png"
"cmse8ki1y000404lalyxste54","Garlic Naan","cmt59fuss0000tgidoc35458x","Fast Food & Restaurant Kitchen","restaurant-food","Bal Udyan Restaurant",50,50,0,"",999,YES,NO,NO,"roti-naan-kulcha, restaurant","https://res.cloudinary.com/dbf3lhk94/image/upload/v1785554892/gx0akvm7iojjvhljfkqd.png"
